time,g avg,g high,g low,°C avg,°C high,°C low,sample qty,rssi avg,rssi high,rssi low
11/20/2020  7:00:00 AM,0.038,0.05,0.026,25,25,25,30,-60,-54,-63
11/20/2020  6:00:00 AM,0.039,0.06,0.028,25,25,25,29,-59,-54,-63
11/20/2020  5:00:00 AM,0.038,0.05,0.025,25,25,25,29,-59,-53.5,-63
11/20/2020  4:00:00 AM,0.036,0.052,0.026,25,25,25,30,-59,-52,-63
11/20/2020  3:00:00 AM,0.038,0.047,0.028,25,25,25,29,-60,-54.5,-63
11/20/2020  2:00:00 AM,0.036,0.053,0.026,25,25,25,29,-59,-54,-63
11/20/2020  1:00:00 AM,0.038,0.053,0.026,25,25,25,30,-59,-53.5,-63
11/20/2020  12:00:00 AM,0.037,0.051,0.025,25,25,24,30,-59,-54.5,-62
11/19/2020  11:00:00 PM,0.038,0.053,0.025,25,25,24,30,-59,-53,-63
11/19/2020  10:00:00 PM,0.036,0.056,0.022,25,25,24,30,-59,-53.5,-63
11/19/2020  9:00:00 PM,0.039,0.06,0.025,24,25,24,30,-59,-56,-62
11/19/2020  8:00:00 PM,0.365,2.96,0.021,24,25,24,212,-59,-53,-63
11/19/2020  7:00:00 PM,0.407,5.688,0.022,24,25,24,253,-57,-51,-62.5
11/19/2020  6:00:00 PM,0.243,1.64,0.025,25,25,24,102,-58,-49,-61.5
11/19/2020  5:00:00 PM,0.371,4.642,0.025,25,25,24,457,-58,-51,-63
11/19/2020  4:00:00 PM,0.346,3.812,0.02,25,25,24,365,-57,-50.5,-62.5
11/19/2020  3:00:00 PM,0.423,5.341,0.022,25,25,24,299,-57,-52,-63.5
11/19/2020  2:00:00 PM,0.372,3.393,0.013,25,25,24,506,-58,-53,-63.5
11/19/2020  1:00:00 PM,0.374,4.002,0.023,24,25,23,385,-57,-51,-64
11/19/2020  12:00:00 PM,0.382,7.187,0.025,23,24,23,357,-57,-49,-62
11/19/2020  11:00:00 AM,0.358,4.045,0.023,24,25,24,147,-57,-50,-67
11/19/2020  10:00:00 AM,0.089,1.065,0.022,23,25,23,34,-57,-54,-59.5
11/19/2020  9:00:00 AM,0.038,0.052,0.02,24,25,23,29,-57,-53.5,-60
11/19/2020  8:00:00 AM,0.038,0.137,0.021,25,26,25,32,-58,-51,-62.5
11/19/2020  7:00:00 AM,0.055,0.322,0.017,25,26,25,33,-59,-52,-62.5
11/19/2020  6:00:00 AM,0.038,0.05,0.027,25,25,25,30,-58,-51.5,-62.5
11/19/2020  5:00:00 AM,0.037,0.055,0.025,25,25,25,30,-59,-51.5,-62.5
11/19/2020  4:00:00 AM,0.036,0.05,0.025,25,25,25,30,-57,-49.5,-62.5
11/19/2020  3:00:00 AM,0.038,0.05,0.028,25,25,25,30,-59,-52,-62.5
11/19/2020  2:00:00 AM,0.035,0.051,0.022,25,25,25,30,-59,-50.5,-62.5
11/19/2020  1:00:00 AM,0.037,0.048,0.021,25,25,25,29,-59,-51,-62.5
11/19/2020  12:00:00 AM,0.036,0.051,0.02,25,25,25,30,-59,-50,-62.5
11/18/2020  11:00:00 PM,0.037,0.058,0.02,25,25,25,30,-58,-50,-62.5
11/18/2020  10:00:00 PM,0.097,0.53,0.022,25,25,25,42,-59,-53.5,-63
11/18/2020  9:00:00 PM,0.322,6.757,0.02,25,25,25,94,-59,-51,-63
11/18/2020  8:00:00 PM,0.393,3.511,0.02,25,25,25,286,-60,-48.5,-67
11/18/2020  7:00:00 PM,0.38,5.032,0.023,25,25,24,253,-60,-51,-66.5
11/18/2020  6:00:00 PM,0.345,3.712,0.023,25,26,24,305,-59,-50.5,-67
11/18/2020  5:00:00 PM,0.408,6.135,0.025,26,26,25,483,-62,-52,-69.5
11/18/2020  4:00:00 PM,0.346,3.88,0.023,26,26,25,405,-62,-52.5,-67.5
11/18/2020  3:00:00 PM,0.322,3.472,0.022,26,26,25,464,-63,-53,-69
11/18/2020  2:00:00 PM,0.422,4.802,0.02,25,26,25,475,-63,-53.5,-69
11/18/2020  1:00:00 PM,0.244,1.535,0.022,25,26,25,111,-63,-53,-71.5
11/18/2020  12:00:00 PM,0.065,0.242,0.018,25,26,25,35,-63,-53.5,-67.5
11/18/2020  11:00:00 AM,0.377,2.995,0.025,26,26,25,333,-62,-53,-67.5
11/18/2020  10:00:00 AM,0.211,2.176,0.03,26,26,25,80,-63,-56,-67
11/18/2020  9:00:00 AM,0.345,2.896,0.025,26,26,25,145,-62,-54.5,-67
11/18/2020  8:00:00 AM,0.038,0.057,0.026,26,26,25,30,-63,-56.5,-65.5
11/18/2020  7:00:00 AM,0.039,0.053,0.02,26,26,25,29,-62,-55,-66
11/18/2020  6:00:00 AM,0.038,0.05,0.025,26,26,25,30,-62,-55,-66
11/18/2020  5:00:00 AM,0.039,0.061,0.025,26,26,25,30,-62,-56.5,-66
11/18/2020  4:00:00 AM,0.037,0.053,0.025,26,26,25,30,-62,-55,-66
11/18/2020  3:00:00 AM,0.037,0.05,0.026,26,26,25,30,-62,-55,-65.5
11/18/2020  2:00:00 AM,0.036,0.048,0.022,26,26,26,30,-63,-56,-66.5
11/18/2020  1:00:00 AM,0.039,0.051,0.027,26,26,25,30,-62,-54.5,-66
11/18/2020  12:00:00 AM,0.038,0.048,0.021,26,26,25,30,-62,-56.5,-64.5
11/17/2020  11:00:00 PM,0.039,0.056,0.027,25,26,25,30,-63,-57.5,-67
11/17/2020  10:00:00 PM,0.334,2.432,0.026,25,26,25,288,-63,-54,-70
11/17/2020  9:00:00 PM,0.398,4.102,0.026,25,26,25,113,-63,-56.5,-70.5
11/17/2020  8:00:00 PM,0.037,0.05,0.022,25,25,25,30,-62,-57.5,-70.5
11/17/2020  7:00:00 PM,0.375,4.472,0.021,25,25,25,264,-63,-55,-69
11/17/2020  6:00:00 PM,0.475,7.9,0.027,25,25,24,340,-63,-55,-68.5
11/17/2020  5:00:00 PM,0.427,4.351,0.021,25,26,25,459,-64,-54,-74
11/17/2020  4:00:00 PM,0.361,3.466,0.02,25,26,24,563,-63,-52,-72
11/17/2020  3:00:00 PM,0.432,5.238,0.017,25,25,24,552,-63,-53.5,-70
11/17/2020  2:00:00 PM,0.349,3.955,0.026,24,25,23,480,-62,-52.5,-68.5
11/17/2020  1:00:00 PM,0.396,4.412,0.018,25,25,25,478,-62,-51,-66.5
11/17/2020  12:00:00 PM,0.361,4.432,0.026,25,25,25,501,-62,-53.5,-68
11/17/2020  11:00:00 AM,0.217,1.205,0.025,25,26,25,63,-63,-54,-68
11/17/2020  10:00:00 AM,0.386,3.653,0.021,26,26,25,258,-62,-53,-72
11/17/2020  9:00:00 AM,0.036,0.047,0.026,26,26,25,29,-62,-54,-66
11/17/2020  8:00:00 AM,0.038,0.051,0.026,26,26,25,30,-61,-54,-66
11/17/2020  7:00:00 AM,0.036,0.057,0.022,26,26,26,30,-61,-56,-66
11/17/2020  6:00:00 AM,0.038,0.053,0.027,26,26,26,30,-63,-55,-66
11/17/2020  5:00:00 AM,0.038,0.057,0.021,26,26,26,30,-62,-54,-66
11/17/2020  4:00:00 AM,0.039,0.055,0.027,26,26,26,30,-61,-53.5,-66
11/17/2020  3:00:00 AM,0.035,0.047,0.021,26,26,26,30,-63,-58,-66.5
11/17/2020  2:00:00 AM,0.037,0.051,0.023,26,26,26,30,-61,-54,-66.5
11/17/2020  1:00:00 AM,0.037,0.048,0.021,26,26,26,30,-61,-54,-66
11/17/2020  12:00:00 AM,0.038,0.062,0.022,26,26,25,30,-62,-55.5,-66
11/16/2020  11:00:00 PM,0.037,0.052,0.022,25,26,25,30,-62,-55.5,-66.5
11/16/2020  10:00:00 PM,0.4,3.797,0.015,25,25,25,177,-62,-54,-67.5
11/16/2020  9:00:00 PM,0.411,4.761,0.025,25,25,25,209,-62,-54,-67
11/16/2020  8:00:00 PM,0.396,5.911,0.022,25,25,25,355,-62,-52.5,-67
11/16/2020  7:00:00 PM,0.409,5.658,0.025,25,25,25,362,-63,-54.5,-68
11/16/2020  6:00:00 PM,0.367,5.277,0.017,25,25,25,460,-63,-53.5,-73.5
11/16/2020  5:00:00 PM,0.39,4.025,0.022,25,25,24,414,-62,-52,-70.5
11/16/2020  4:00:00 PM,0.423,9.648,0.026,25,26,25,473,-63,-51.5,-76
11/16/2020  3:00:00 PM,0.411,4.713,0.026,26,26,25,362,-63,-54,-69
11/16/2020  2:00:00 PM,0.385,4.081,0.022,25,25,24,429,-63,-54,-69
11/16/2020  1:00:00 PM,0.157,1.232,0.027,25,25,25,55,-62,-55,-68
11/16/2020  12:00:00 PM,0.411,5.365,0.026,25,26,25,394,-63,-52.5,-68
11/16/2020  11:00:00 AM,0.366,4.295,0.025,26,26,25,574,-62,-54.5,-67
11/16/2020  10:00:00 AM,0.04,0.158,0.025,26,26,25,31,-63,-57.5,-65.5
11/16/2020  9:00:00 AM,0.038,0.051,0.025,26,26,25,30,-62,-55.5,-65
11/16/2020  8:00:00 AM,0.038,0.047,0.026,25,26,25,29,-61,-56,-65
11/16/2020  7:00:00 AM,0.036,0.053,0.022,26,26,26,30,-61,-52.5,-65.5
11/16/2020  6:00:00 AM,0.036,0.048,0.025,26,26,26,30,-61,-54,-65.5
11/16/2020  5:00:00 AM,0.038,0.051,0.025,26,26,25,30,-61,-53,-65
11/16/2020  4:00:00 AM,0.038,0.056,0.022,25,26,25,30,-61,-52.5,-65
11/16/2020  3:00:00 AM,0.038,0.052,0.025,26,26,26,30,-62,-53,-65
11/16/2020  2:00:00 AM,0.036,0.047,0.023,26,26,25,30,-62,-52,-65.5
11/16/2020  1:00:00 AM,0.04,0.053,0.018,25,26,25,30,-61,-53,-65
11/16/2020  12:00:00 AM,0.036,0.048,0.022,26,26,25,30,-61,-53.5,-65.5
11/15/2020  11:00:00 PM,0.036,0.052,0.023,26,26,26,30,-61,-55,-65
11/15/2020  10:00:00 PM,0.037,0.055,0.023,26,26,25,29,-61,-53,-65
11/15/2020  9:00:00 PM,0.047,0.18,0.025,25,26,25,32,-61,-53,-65
11/15/2020  8:00:00 PM,0.436,3.792,0.02,25,26,25,365,-61,-52.5,-66
11/15/2020  7:00:00 PM,0.418,3.521,0.023,25,26,25,356,-62,-53.5,-74.5
11/15/2020  6:00:00 PM,0.35,3.937,0.023,25,26,25,106,-61,-53.5,-68.5
11/15/2020  5:00:00 PM,0.378,4.531,0.028,25,25,25,442,-62,-54.5,-67
11/15/2020  4:00:00 PM,0.038,0.051,0.025,25,26,25,29,-62,-55.5,-64.5
11/15/2020  3:00:00 PM,0.058,0.311,0.022,25,25,25,35,-62,-55.5,-65.5
11/15/2020  2:00:00 PM,0.407,5.76,0.028,25,25,25,503,-62,-52.5,-67.5
11/15/2020  1:00:00 PM,0.272,2.018,0.016,25,25,24,121,-62,-53.5,-67
11/15/2020  12:00:00 PM,0.038,0.058,0.02,25,25,25,30,-61,-54.5,-66
11/15/2020  11:00:00 AM,0.037,0.046,0.026,25,25,25,30,-62,-54.5,-65.5
11/15/2020  10:00:00 AM,0.036,0.046,0.022,25,25,25,29,-63,-53.5,-66
11/15/2020  9:00:00 AM,0.035,0.053,0.022,25,25,25,29,-62,-55.5,-66
11/15/2020  8:00:00 AM,0.037,0.052,0.025,25,25,25,30,-63,-54.5,-66
11/15/2020  7:00:00 AM,0.037,0.047,0.026,25,25,25,30,-62,-53.5,-66
11/15/2020  6:00:00 AM,0.038,0.05,0.018,25,25,24,30,-61,-54.5,-66
11/15/2020  5:00:00 AM,0.037,0.052,0.026,25,26,25,30,-62,-54,-66
11/15/2020  4:00:00 AM,0.038,0.056,0.025,25,25,25,30,-62,-53.5,-65.5
11/15/2020  3:00:00 AM,0.038,0.056,0.02,25,25,25,30,-62,-54,-66
11/15/2020  2:00:00 AM,0.037,0.057,0.023,25,25,25,30,-62,-55,-65.5
11/15/2020  1:00:00 AM,0.037,0.053,0.018,25,25,25,29,-62,-55.5,-65.5
11/15/2020  12:00:00 AM,0.038,0.048,0.026,25,25,25,30,-61,-54.5,-65.5
