time,g,°C,rssi
1/19/2021  1:10:55 PM,0.072,24,-58.5
1/19/2021  1:10:53 PM,0.182,24,-55
1/19/2021  1:10:52 PM,0.313,25,-61
1/19/2021  1:10:50 PM,1.187,24,-60.5
1/19/2021  1:10:26 PM,0.036,25,-50.5
1/19/2021  1:10:22 PM,0.141,24,-60
1/19/2021  1:10:21 PM,0.375,25,-58
1/19/2021  1:10:17 PM,0.135,24,-53
1/19/2021  1:10:16 PM,0.237,24,-52.5
1/19/2021  1:10:15 PM,0.658,24,-60
1/19/2021  1:10:06 PM,0.115,24,-59.5
1/19/2021  1:10:04 PM,0.252,24,-51
1/19/2021  1:10:03 PM,0.467,25,-57.5
1/19/2021  1:09:57 PM,0.138,24,-56.5
1/19/2021  1:09:56 PM,0.42,24,-60.5
1/19/2021  1:09:40 PM,0.116,24,-55
1/19/2021  1:09:39 PM,0.311,24,-57.5
1/19/2021  1:09:27 PM,0.083,24,-57.5
1/19/2021  1:09:25 PM,0.198,24,-59
1/19/2021  1:08:56 PM,0.076,24,-62
1/19/2021  1:08:54 PM,0.187,24,-60.5
1/19/2021  1:08:44 PM,0.082,24,-56.5
1/19/2021  1:08:18 PM,0.111,24,-58.5
1/19/2021  1:08:08 PM,0.108,24,-59
1/19/2021  1:08:05 PM,0.235,24,-59.5
1/19/2021  1:07:43 PM,0.102,24,-48.5
1/19/2021  1:07:40 PM,0.241,24,-60.5
1/19/2021  1:07:06 PM,0.073,24,-57
1/19/2021  1:06:56 PM,0.175,24,-60
1/19/2021  1:06:55 PM,0.351,24,-60
1/19/2021  1:06:53 PM,0.506,24,-58.5
1/19/2021  1:06:52 PM,0.796,24,-57.5
1/19/2021  1:06:48 PM,0.107,24,-49.5
1/19/2021  1:06:46 PM,0.513,24,-57
1/19/2021  1:05:58 PM,0.085,24,-59
1/19/2021  1:05:56 PM,0.2,24,-57
1/19/2021  1:05:54 PM,0.558,24,-55.5
1/19/2021  1:05:01 PM,0.118,24,-60
1/19/2021  1:05:00 PM,0.281,24,-60
1/19/2021  1:04:57 PM,0.168,24,-48.5
1/19/2021  1:04:56 PM,0.308,24,-52
1/19/2021  1:04:54 PM,0.653,24,-60.5
1/19/2021  1:04:39 PM,0.115,24,-60
1/19/2021  1:04:30 PM,0.068,25,-60
1/19/2021  1:04:26 PM,0.178,24,-60
1/19/2021  1:04:13 PM,0.048,24,-60.5
1/19/2021  1:04:11 PM,0.175,24,-58
1/19/2021  1:04:03 PM,0.027,24,-57
1/19/2021  1:03:38 PM,0.128,24,-59.5
1/19/2021  1:03:37 PM,0.257,24,-62
1/19/2021  1:03:22 PM,0.081,24,-52
1/19/2021  1:03:20 PM,0.21,25,-60.5
1/19/2021  1:03:19 PM,0.436,24,-60.5
1/19/2021  1:03:06 PM,0.102,24,-59.5
1/19/2021  1:03:04 PM,0.23,24,-58
1/19/2021  1:03:03 PM,0.351,25,-50.5
1/19/2021  1:03:01 PM,1.705,25,-54.5
1/19/2021  1:02:08 PM,0.091,25,-57
1/19/2021  1:02:06 PM,0.257,25,-52
1/19/2021  1:02:00 PM,0.031,25,-55
1/19/2021  1:01:46 PM,0.132,25,-52.5
1/19/2021  1:01:44 PM,0.331,25,-51
1/19/2021  1:00:26 PM,0.122,25,-59.5
1/19/2021  12:59:02 PM,0.045,25,-58
1/19/2021  12:57:02 PM,0.037,25,-57
1/19/2021  12:55:02 PM,0.031,25,-51.5
1/19/2021  12:54:48 PM,0.132,25,-53
1/19/2021  12:54:45 PM,0.303,25,-57
1/19/2021  12:54:44 PM,0.626,25,-59
1/19/2021  12:54:31 PM,0.062,25,-52.5
1/19/2021  12:54:26 PM,0.182,25,-58.5
1/19/2021  12:53:58 PM,0.07,25,-58
1/19/2021  12:53:54 PM,0.178,25,-57.5
1/19/2021  12:53:53 PM,0.365,25,-52.5
1/19/2021  12:53:42 PM,0.071,25,-52
1/19/2021  12:53:38 PM,0.178,25,-59.5
1/19/2021  12:53:36 PM,0.7,25,-60.5
1/19/2021  12:53:17 PM,0.072,25,-60.5
1/19/2021  12:53:15 PM,0.183,25,-54.5
1/19/2021  12:53:14 PM,0.492,25,-61
1/19/2021  12:51:57 PM,0.087,25,-56
1/19/2021  12:51:54 PM,0.193,25,-60
1/19/2021  12:51:53 PM,0.041,25,-58
1/19/2021  12:51:38 PM,0.145,25,-59
1/19/2021  12:51:37 PM,0.475,25,-59.5
1/19/2021  12:51:28 PM,0.08,25,-59
1/19/2021  12:51:24 PM,0.198,25,-55.5
1/19/2021  12:50:47 PM,0.077,25,-55
1/19/2021  12:50:46 PM,0.188,25,-60
1/19/2021  12:50:18 PM,0.057,25,-60
1/19/2021  12:50:15 PM,0.177,25,-61
1/19/2021  12:50:10 PM,0.221,25,-60
1/19/2021  12:48:46 PM,0.116,25,-57.5
1/19/2021  12:48:44 PM,0.251,25,-58
1/19/2021  12:48:43 PM,0.401,25,-54.5
1/19/2021  12:48:42 PM,0.682,25,-59
1/19/2021  12:48:41 PM,1.408,25,-53
1/19/2021  12:48:40 PM,2.202,25,-60
1/19/2021  12:48:28 PM,0.116,25,-55
1/19/2021  12:48:26 PM,0.517,25,-60
1/19/2021  12:48:25 PM,0.078,25,-59
1/19/2021  12:48:21 PM,0.193,25,-52.5
1/19/2021  12:47:54 PM,0.092,25,-60.5
1/19/2021  12:47:48 PM,0.098,25,-59.5
1/19/2021  12:47:17 PM,0.07,25,-58
1/19/2021  12:47:15 PM,0.188,25,-60
1/19/2021  12:47:14 PM,0.35,25,-56.5
1/19/2021  12:47:11 PM,1.271,25,-60
1/19/2021  12:47:09 PM,5.002,25,-56.5
1/19/2021  12:47:04 PM,0.042,25,-60
1/19/2021  12:45:04 PM,0.042,25,-60
1/19/2021  12:43:04 PM,0.038,25,-58
1/19/2021  12:41:04 PM,0.038,25,-56
1/19/2021  12:39:04 PM,0.028,25,-56.5
1/19/2021  12:37:04 PM,0.033,25,-61
1/19/2021  12:35:04 PM,0.05,25,-61
1/19/2021  12:33:04 PM,0.025,25,-59.5
1/19/2021  12:31:03 PM,0.043,25,-54.5
1/19/2021  12:29:03 PM,0.042,25,-60.5
1/19/2021  12:27:03 PM,0.041,25,-54
1/19/2021  12:25:03 PM,0.033,25,-58.5
1/19/2021  12:23:03 PM,0.036,25,-52
1/19/2021  12:21:03 PM,0.03,25,-61
1/19/2021  12:19:02 PM,0.025,25,-61.5
1/19/2021  12:17:02 PM,0.032,25,-59.5
1/19/2021  12:15:02 PM,0.037,25,-51.5
1/19/2021  12:13:02 PM,0.046,25,-60.5
1/19/2021  12:11:02 PM,0.041,25,-59.5
1/19/2021  12:09:02 PM,0.045,25,-52.5
1/19/2021  12:07:01 PM,0.046,25,-60.5
1/19/2021  12:05:01 PM,0.028,25,-62
1/19/2021  12:03:01 PM,0.028,25,-61.5
1/19/2021  12:01:01 PM,0.041,25,-60.5
1/19/2021  11:59:01 AM,0.033,25,-62.5
1/19/2021  11:57:01 AM,0.038,25,-60
1/19/2021  11:55:01 AM,0.043,25,-59.5
1/19/2021  11:53:00 AM,0.04,25,-62
1/19/2021  11:51:00 AM,0.042,25,-53
1/19/2021  11:49:00 AM,0.037,25,-61
1/19/2021  11:47:00 AM,0.037,25,-58
1/19/2021  11:45:00 AM,0.045,25,-57
1/19/2021  11:43:00 AM,0.036,25,-55.5
1/19/2021  11:40:59 AM,0.032,25,-56.5
1/19/2021  11:38:59 AM,0.037,25,-61
1/19/2021  11:36:59 AM,0.033,25,-55.5
1/19/2021  11:34:59 AM,0.027,25,-61.5
1/19/2021  11:32:59 AM,0.033,25,-53
1/19/2021  11:30:58 AM,0.027,25,-59.5
1/19/2021  11:28:58 AM,0.035,25,-58
1/19/2021  11:26:58 AM,0.022,25,-60.5
1/19/2021  11:24:58 AM,0.047,25,-62
1/19/2021  11:22:58 AM,0.043,24,-60.5
1/19/2021  11:20:57 AM,0.088,24,-51.5
1/19/2021  11:20:55 AM,0.207,25,-61
1/19/2021  11:20:54 AM,0.61,24,-59
1/19/2021  11:20:49 AM,0.117,24,-57.5
1/19/2021  11:20:48 AM,0.265,24,-59
1/19/2021  11:20:47 AM,0.122,25,-58.5
1/19/2021  11:20:34 AM,0.073,24,-61
1/19/2021  11:20:32 AM,0.192,24,-53.5
1/19/2021  11:20:09 AM,0.073,25,-56.5
1/19/2021  11:20:07 AM,0.193,24,-52.5
1/19/2021  11:20:06 AM,0.39,24,-60
1/19/2021  11:20:04 AM,0.231,24,-57.5
1/19/2021  11:20:03 AM,0.425,24,-56.5
1/19/2021  11:19:42 AM,0.12,25,-61
1/19/2021  11:19:05 AM,0.113,25,-50
1/19/2021  11:19:03 AM,0.246,24,-54.5
1/19/2021  11:18:19 AM,0.113,24,-61
1/19/2021  11:18:18 AM,0.255,24,-61.5
1/19/2021  11:18:13 AM,0.045,24,-62
1/19/2021  11:18:06 AM,0.167,25,-52
1/19/2021  11:17:34 AM,0.063,24,-60
1/19/2021  11:17:32 AM,0.17,24,-49.5
1/19/2021  11:17:31 AM,0.302,24,-60
1/19/2021  11:17:29 AM,1.143,24,-58.5
1/19/2021  11:17:28 AM,2.271,25,-59.5
1/19/2021  11:17:24 AM,0.107,25,-57
1/19/2021  11:16:17 AM,0.102,24,-59
1/19/2021  11:16:16 AM,0.272,24,-60
1/19/2021  11:14:50 AM,0.04,24,-61
1/19/2021  11:12:50 AM,0.046,25,-52.5
1/19/2021  11:10:50 AM,0.038,25,-60.5
1/19/2021  11:08:50 AM,0.037,25,-59.5
1/19/2021  11:06:49 AM,0.035,25,-62
1/19/2021  11:04:49 AM,0.037,25,-54.5
1/19/2021  11:02:49 AM,0.031,25,-57.5
1/19/2021  11:00:49 AM,0.033,25,-65
1/19/2021  10:58:48 AM,0.057,25,-60.5
1/19/2021  10:58:45 AM,0.163,25,-58
1/19/2021  10:58:26 AM,0.035,25,-60.5
1/19/2021  10:56:26 AM,0.031,25,-54
1/19/2021  10:54:26 AM,0.027,24,-52.5
1/19/2021  10:52:26 AM,0.043,25,-59.5
1/19/2021  10:50:25 AM,0.042,25,-61
1/19/2021  10:48:25 AM,0.036,25,-59
1/19/2021  10:46:25 AM,0.042,25,-54
1/19/2021  10:44:25 AM,0.038,25,-49.5
1/19/2021  10:42:25 AM,0.038,25,-60.5
1/19/2021  10:40:24 AM,0.028,25,-55.5
1/19/2021  10:38:24 AM,0.035,25,-57.5
1/19/2021  10:36:24 AM,0.023,25,-54
1/19/2021  10:34:24 AM,0.037,25,-53.5
1/19/2021  10:32:23 AM,0.037,25,-61
1/19/2021  10:30:23 AM,0.046,25,-60
1/19/2021  10:28:23 AM,0.041,25,-54.5
1/19/2021  10:26:23 AM,0.032,24,-59
1/19/2021  10:24:22 AM,0.045,24,-51.5
1/19/2021  10:22:22 AM,0.035,24,-57.5
1/19/2021  10:20:22 AM,0.037,24,-61
1/19/2021  10:18:21 AM,0.063,24,-56
1/19/2021  10:18:18 AM,0.188,24,-58.5
1/19/2021  10:18:16 AM,0.057,24,-57
1/19/2021  10:18:13 AM,0.19,24,-61
1/19/2021  10:18:12 AM,0.332,24,-52.5
1/19/2021  10:18:11 AM,0.618,24,-56.5
1/19/2021  10:18:10 AM,2.273,24,-58.5
1/19/2021  10:18:09 AM,0.147,24,-56.5
1/19/2021  10:18:06 AM,0.125,24,-55
1/19/2021  10:18:05 AM,0.233,24,-61.5
1/19/2021  10:18:01 AM,0.176,24,-58.5
1/19/2021  10:17:56 AM,0.3,25,-52.5
1/19/2021  10:17:55 AM,0.463,24,-53
1/19/2021  10:17:52 AM,0.217,24,-62
1/19/2021  10:17:37 AM,0.031,24,-50
1/19/2021  10:17:26 AM,0.137,24,-60
1/19/2021  10:17:24 AM,0.448,24,-59.5
1/19/2021  10:17:12 AM,0.116,24,-60.5
1/19/2021  10:17:11 AM,0.263,24,-56.5
1/19/2021  10:16:47 AM,0.127,24,-54.5
1/19/2021  10:16:46 AM,0.34,24,-59.5
1/19/2021  10:16:25 AM,0.098,24,-57
1/19/2021  10:15:23 AM,0.07,24,-57.5
1/19/2021  10:15:20 AM,0.182,24,-61
1/19/2021  10:15:19 AM,0.305,24,-60
1/19/2021  10:15:18 AM,0.551,24,-60.5
1/19/2021  10:15:16 AM,2.575,24,-61
1/19/2021  10:14:41 AM,0.111,24,-55.5
1/19/2021  10:13:49 AM,0.128,25,-60.5
1/19/2021  10:12:59 AM,0.106,24,-58
1/19/2021  10:12:58 AM,0.221,24,-57.5
1/19/2021  10:12:07 AM,0.052,24,-58
1/19/2021  10:12:04 AM,0.177,24,-59
1/19/2021  10:12:03 AM,0.396,24,-57.5
1/19/2021  10:11:35 AM,0.05,24,-50.5
1/19/2021  10:11:31 AM,0.161,24,-58.5
1/19/2021  10:11:30 AM,0.267,24,-61
1/19/2021  10:11:29 AM,0.681,24,-56
1/19/2021  10:11:21 AM,0.118,24,-62
1/19/2021  10:11:19 AM,0.227,24,-61.5
1/19/2021  10:11:17 AM,1.145,25,-58
1/19/2021  10:09:39 AM,0.035,25,-54
1/19/2021  10:07:39 AM,0.027,25,-61
1/19/2021  10:05:39 AM,0.042,25,-61.5
1/19/2021  10:03:39 AM,0.04,26,-61
1/19/2021  10:01:39 AM,0.035,26,-60.5
1/19/2021  9:59:39 AM,0.052,26,-54.5
1/19/2021  9:57:38 AM,0.036,26,-61.5
1/19/2021  9:55:38 AM,0.037,25,-61
1/19/2021  9:53:38 AM,0.045,26,-55.5
1/19/2021  9:51:38 AM,0.045,26,-60.5
1/19/2021  9:49:38 AM,0.05,26,-57.5
1/19/2021  9:47:38 AM,0.041,26,-53.5
1/19/2021  9:45:38 AM,0.027,26,-55.5
1/19/2021  9:43:38 AM,0.035,26,-60
1/19/2021  9:41:38 AM,0.036,26,-57.5
1/19/2021  9:39:38 AM,0.048,26,-61
1/19/2021  9:37:38 AM,0.042,25,-61
1/19/2021  9:35:38 AM,0.042,26,-57.5
1/19/2021  9:33:38 AM,0.02,26,-55.5
1/19/2021  9:31:38 AM,0.035,26,-58.5
1/19/2021  9:29:37 AM,0.043,26,-61
1/19/2021  9:27:37 AM,0.04,25,-56.5
1/19/2021  9:25:37 AM,0.036,26,-59.5
1/19/2021  9:23:37 AM,0.04,26,-54
1/19/2021  9:21:37 AM,0.038,25,-60.5
1/19/2021  9:19:37 AM,0.055,26,-59.5
1/19/2021  9:17:37 AM,0.033,26,-57.5
1/19/2021  9:15:37 AM,0.043,25,-59
1/19/2021  9:13:37 AM,0.033,25,-59.5
1/19/2021  9:11:37 AM,0.033,25,-61
1/19/2021  9:09:36 AM,0.033,26,-58
1/19/2021  9:07:36 AM,0.051,25,-49.5
1/19/2021  9:05:36 AM,0.036,26,-51.5
1/19/2021  9:03:36 AM,0.037,25,-58
1/19/2021  9:01:36 AM,0.03,26,-61
1/19/2021  8:59:36 AM,0.043,26,-54.5
1/19/2021  8:57:36 AM,0.048,25,-56.5
1/19/2021  8:55:36 AM,0.051,25,-61
1/19/2021  8:53:36 AM,0.051,25,-60
1/19/2021  8:51:36 AM,0.031,25,-61
1/19/2021  8:49:36 AM,0.046,25,-57
1/19/2021  8:47:36 AM,0.041,25,-55.5
1/19/2021  8:45:35 AM,0.028,25,-56
1/19/2021  8:43:35 AM,0.05,25,-62
1/19/2021  8:41:35 AM,0.03,25,-58
1/19/2021  8:39:35 AM,0.04,25,-60
1/19/2021  8:37:35 AM,0.05,25,-60.5
1/19/2021  8:35:35 AM,0.033,25,-61.5
1/19/2021  8:33:35 AM,0.035,25,-61
1/19/2021  8:31:34 AM,0.031,25,-60.5
1/19/2021  8:29:34 AM,0.037,25,-61.5
1/19/2021  8:27:34 AM,0.03,25,-52
1/19/2021  8:25:34 AM,0.025,25,-60.5
1/19/2021  8:23:34 AM,0.038,25,-59.5
1/19/2021  8:21:34 AM,0.031,25,-61
1/19/2021  8:19:33 AM,0.036,25,-61
1/19/2021  8:17:33 AM,0.036,25,-61.5
1/19/2021  8:15:33 AM,0.038,25,-61
1/19/2021  8:13:33 AM,0.031,25,-61
1/19/2021  8:11:32 AM,0.037,25,-55
1/19/2021  8:09:32 AM,0.036,25,-55
1/19/2021  8:07:32 AM,0.022,25,-53.5
1/19/2021  8:05:32 AM,0.032,25,-53
1/19/2021  8:03:32 AM,0.03,25,-54.5
1/19/2021  8:01:31 AM,0.035,25,-61
1/19/2021  7:59:31 AM,0.031,25,-51
1/19/2021  7:57:31 AM,0.031,25,-59
1/19/2021  7:55:31 AM,0.026,25,-49.5
1/19/2021  7:53:30 AM,0.037,24,-61
1/19/2021  7:51:30 AM,0.038,24,-58
1/19/2021  7:49:30 AM,0.032,25,-54
1/19/2021  7:47:29 AM,0.027,24,-53
1/19/2021  7:45:29 AM,0.047,25,-62
1/19/2021  7:43:29 AM,0.041,24,-59.5
1/19/2021  7:41:29 AM,0.042,24,-57
1/19/2021  7:39:28 AM,0.033,24,-56.5
1/19/2021  7:37:28 AM,0.046,24,-58
1/19/2021  7:35:28 AM,0.03,24,-53
1/19/2021  7:33:27 AM,0.053,25,-61
1/19/2021  7:31:27 AM,0.042,25,-55.5
1/19/2021  7:29:27 AM,0.033,25,-56.5
1/19/2021  7:27:27 AM,0.042,25,-59.5
1/19/2021  7:25:27 AM,0.04,25,-54
1/19/2021  7:23:26 AM,0.028,25,-58
1/19/2021  7:21:26 AM,0.037,25,-61.5
1/19/2021  7:19:26 AM,0.037,25,-57.5
1/19/2021  7:17:26 AM,0.033,25,-57.5
1/19/2021  7:15:26 AM,0.033,25,-58.5
1/19/2021  7:13:26 AM,0.033,25,-61.5
1/19/2021  7:11:25 AM,0.036,25,-52.5
1/19/2021  7:09:25 AM,0.026,25,-60.5
1/19/2021  7:07:25 AM,0.041,25,-60
1/19/2021  7:05:25 AM,0.028,25,-58
1/19/2021  7:03:25 AM,0.025,25,-60.5
1/19/2021  7:01:24 AM,0.038,25,-61.5
1/19/2021  6:59:24 AM,0.031,25,-62
1/19/2021  6:57:24 AM,0.042,25,-57.5
1/19/2021  6:55:24 AM,0.04,25,-57.5
1/19/2021  6:53:24 AM,0.042,25,-51.5
1/19/2021  6:51:23 AM,0.028,25,-52
1/19/2021  6:49:23 AM,0.031,25,-56.5
1/19/2021  6:47:23 AM,0.013,25,-54.5
1/19/2021  6:43:22 AM,0.037,25,-59.5
1/19/2021  6:41:22 AM,0.042,25,-60.5
1/19/2021  6:39:22 AM,0.046,25,-61
1/19/2021  6:37:22 AM,0.038,25,-57.5
1/19/2021  6:35:22 AM,0.042,25,-58.5
1/19/2021  6:33:21 AM,0.027,25,-50
1/19/2021  6:31:21 AM,0.046,25,-55
1/19/2021  6:29:21 AM,0.036,25,-61
1/19/2021  6:27:21 AM,0.046,25,-53.5
1/19/2021  6:25:21 AM,0.042,25,-58.5
1/19/2021  6:23:21 AM,0.047,25,-61
1/19/2021  6:21:20 AM,0.036,25,-62
1/19/2021  6:19:20 AM,0.043,25,-55.5
1/19/2021  6:17:20 AM,0.047,25,-62
1/19/2021  6:15:20 AM,0.031,25,-56.5
1/19/2021  6:13:20 AM,0.038,25,-60
1/19/2021  6:11:19 AM,0.04,25,-58
1/19/2021  6:09:19 AM,0.045,25,-53.5
1/19/2021  6:07:19 AM,0.038,25,-59
1/19/2021  6:05:19 AM,0.043,25,-58
1/19/2021  6:03:19 AM,0.04,25,-50.5
1/19/2021  6:01:18 AM,0.022,25,-54
1/19/2021  5:59:18 AM,0.023,25,-56.5
1/19/2021  5:57:18 AM,0.033,25,-58
1/19/2021  5:55:18 AM,0.037,25,-61
1/19/2021  5:53:18 AM,0.027,25,-58
1/19/2021  5:51:17 AM,0.042,25,-59.5
1/19/2021  5:49:17 AM,0.055,25,-59.5
1/19/2021  5:47:17 AM,0.031,25,-51.5
1/19/2021  5:45:17 AM,0.038,25,-51.5
1/19/2021  5:43:17 AM,0.045,25,-55
1/19/2021  5:41:17 AM,0.05,25,-59.5
